gene,target,full_name,beta,se,t_stat,p_value,FDR
CCNA1,CCNA1,Cyclin-A1,-0.019214394476182835,0.036250524975607,-0.5300445852608263,0.5961730915190016,0.9865861851989831
CPLX2,CPLX2,Complexin-2,0.012109457123580136,0.0365791020553675,0.3310485070205061,0.7406621160624501,0.9865861851989831
AGO3,AGO3,Protein argonaute-3,-0.03367748299320234,0.0585560290336208,-0.5751326302175634,0.5653028381541453,0.9865861851989831
GAP43,NEUM,Neuromodulin,-0.08056492309000464,0.115306493658572,-0.698702393367031,0.48486516146314096,0.9865861851989831
GBP1,GBP1,Guanylate-binding protein 1,-0.03118028388777926,0.030357211193042667,-1.027112921852493,0.30456165284390685,0.9865861851989831
RBBP4,RBBP4,Histone-binding protein RBBP4,0.013884478187081032,0.030055783199806913,0.46195695832575173,0.6441908125874778,0.9865861851989831
SDF2,SDF2,Stromal cell-derived factor 2,-0.04931114481054126,0.057656536223545926,-0.8552568024439083,0.3925693017124826,0.9865861851989831
SELM,SELM,Selenoprotein M,0.02077392413492231,0.02398468200786049,0.8661329813801192,0.38657981057984114,0.9865861851989831
CFL2,COF2,Cofilin-2,0.08721956431625692,0.11900207928077582,0.7329247089075595,0.4637387580301825,0.9865861851989831
IFNG,IFN-g,Interferon gamma,0.018043561521073188,0.03691337255438254,0.4888082630350438,0.6250613161710297,0.9865861851989831
HPX,Hemopexin,Hemopexin,-0.007542779230831186,0.007960729964319643,-0.9474984410522991,0.34356396899730934,0.9865861851989831
SCG5,7B2,Neuroendocrine protein 7B2,0.01556586276047152,0.03647308812693992,0.4267766608162305,0.6696138890533756,0.9865861851989831
ANKRD1,ANKR1,Ankyrin repeat domain-containing protein 1,0.006291931828471894,0.02259343748346071,0.27848492877977676,0.7806851837130511,0.9865861851989831
APOA5,Apo A-V,Apolipoprotein A-V,0.04825272985089816,0.04386467052370357,1.1000362997101134,0.27152346778454883,0.9865861851989831
BAI3,BAI3,Adhesion G protein-coupled receptor B3,0.01951519717444162,0.027817804458139646,0.7015362123135265,0.48309616954536383,0.9865861851989831
BPIFB1,LPLC1,BPI fold-containing family B member 1,0.019895935815986587,0.04770872854903674,0.4170292611243419,0.6767270436719403,0.9865861851989831
BMPER,BMPER,BMP-binding endothelial regulator protein,0.0068439589571944945,0.025118242763277898,0.27246965568786335,0.785304935387539,0.9865861851989831
BOLA1,BOLA1,BolA-like protein 1,0.025603395340400438,0.04466212802629427,0.5732685940384828,0.5665637008564023,0.9865861851989831
GKN1,CA11 protein,Gastrokine-1,-0.028026101418153072,0.0335185062883152,-0.8361381374540302,0.40323349786325235,0.9865861851989831
CTSE,CATE,Cathepsin E,-0.01302969842051637,0.03647745208796334,-0.3571986987768767,0.7210020335453915,0.9865861851989831
EDN3,Endothelin 3,Endothelin-3,-0.01491677460161344,0.023109950274790913,-0.6454697835453651,0.5187386582257612,0.9865861851989831
FABP2,FABP2,"Fatty acid-binding protein, intestinal",-0.017886095668412358,0.04489842248127719,-0.39836802007622707,0.6904254694183166,0.9865861851989831
NRP2,Neuropilin-2,Neuropilin-2,0.003985789900720661,0.011532539753649354,0.34561250044331293,0.729690830077759,0.9865861851989831
FCGR3A,FcRIIIa,Low affinity immunoglobulin gamma Fc region receptor III-A,0.12063065194993303,0.23073791163862797,0.5228037780755322,0.6012014296742042,0.9865861851989831
FXN,FRDA,"Frataxin, mitochondrial",-0.04122892950666942,0.04384400605696129,-0.9403549815476622,0.3472132053281606,0.9865861851989831
GAS6,GAS-6,Growth arrest-specific protein 6,-0.008667968802363629,0.0237840711503058,-0.36444428489914693,0.7155865622795101,0.9865861851989831
UNC5B,UNC5B,Netrin receptor UNC5B,-0.02830485215530229,0.026949415661993676,-1.050295580071525,0.2937807994172203,0.9865861851989831
GSTM1,GST M1-1,Glutathione S-transferase Mu 1,-0.05011529374812293,0.05147971314437331,-0.9734959790388904,0.3304910754626187,0.9865861851989831
ID1,ID-1,DNA-binding protein inhibitor ID-1,-0.028162759747429673,0.044013451281907076,-0.6398671071497349,0.5223736872942258,0.9865861851989831
IFNA4,IFNA4,Interferon alpha-4,-0.019821481956319137,0.033267344434318974,-0.595823991766264,0.5513983166994596,0.9865861851989831
BIRC7,KIAP,Baculoviral IAP repeat-containing protein 7,-0.018919326418218464,0.032965981932436134,-0.5739045315560044,0.5661333912215012,0.9865861851989831
LCAT,LCAT,Phosphatidylcholine-sterol acyltransferase,0.030245904432654385,0.04302852170805198,0.7029268780803695,0.48222934120720373,0.9865861851989831
LDHA,LDHA,L-lactate dehydrogenase A chain,-0.03294555858816206,0.02996955333765229,-1.0993009544380117,0.271843855101177,0.9865861851989831
LYG2,LYG2,Lysozyme g-like protein 2,-0.02737517126604405,0.03409496774135922,-0.8029094344276602,0.4221763738105597,0.9865861851989831
SERPINB5,Maspin,Serpin B5,0.012076951518918334,0.03113489010212994,0.3878912525241947,0.6981611085386082,0.9865861851989831
PMP2,MYP2,Myelin P2 protein,-0.020698638897429858,0.055899909650268614,-0.3702803640815973,0.7112349595233272,0.9865861851989831
NEU1,NEUR1,Sialidase-1,-0.02905695992863608,0.03065070370115074,-0.9480030283136754,0.3433071312508298,0.9865861851989831
LOXL3,LOXL3,Lysyl oxidase homolog 3,-0.03253181877129305,0.06330932268790769,-0.5138551068009884,0.6074421272166003,0.9865861851989831
OPTC,OPT,Opticin,0.018104912391139406,0.02199037803513611,0.8233106480575947,0.41048496276430047,0.9865861851989831
PNOC,PNOC,Prepronociceptin,0.035970269083901926,0.03441112224488436,1.0453093865385152,0.2960776691626776,0.9865861851989831
RAMP3,RAMP3,Receptor activity-modifying protein 3,-0.022925929250524054,0.0314902824226333,-0.7280318716368924,0.4667274404127226,0.9865861851989831
RND3,RND3,Rho-related GTP-binding protein RhoE,0.011443850008999331,0.030306553439633857,0.3776031488302943,0.7057881245885965,0.9865861851989831
GM2A,SAP3,Ganglioside GM2 activator,0.01166241909073894,0.0248443348222999,0.46941965539246105,0.6388497764955257,0.9865861851989831
SERPINB4,SCCA2,Serpin B4,0.03175905792446801,0.06530867920474757,0.4862915359978571,0.6268438532950198,0.9865861851989831
SQSTM1,SQSTM,Sequestosome-1,0.053804542889079716,0.0545313387801193,0.9866719595135898,0.3239902399476112,0.9865861851989831
TIMD4,TIM-4,T-cell immunoglobulin and mucin domain-containing protein 4,-0.03175955826299486,0.04332101003345437,-0.7331213708652856,0.46361885489255705,0.9865861851989831
NT5E,5'-Nucleotidase,5'-Nucleotidase,-0.018524750534102324,0.029111350175331945,-0.6363411666766189,0.5246680259336417,0.9865861851989831
AMBP,a1-Microglobulin,Alpha-1-microglobulin,0.008254110238966803,0.010918012945481828,0.7560084678579337,0.4497834424783971,0.9865861851989831
ANPEP,Aminopeptidase N,Aminopeptidase N,-0.03936553236169481,0.03574283285618906,-1.1013545714208397,0.27094974986317577,0.9865861851989831
DPP4,CD26,Dipeptidyl peptidase 4,-0.010999965964075067,0.017649046118846563,-0.6232612170653651,0.533224088174789,0.9865861851989831
CD8A,CD8A,T-cell surface glycoprotein CD8 alpha chain,-0.01188430292531479,0.035547904441132726,-0.3343179608518183,0.7381944923952866,0.9865861851989831
CNPY4,CNPY4,Protein canopy homolog 4,-0.028800315953536097,0.07210985958818791,-0.3993949803537516,0.6896689251831587,0.9865861851989831
CTHRC1,CTHR1,Collagen triple helix repeat-containing protein 1,0.018465864584632303,0.021307335669605233,0.8666435292974584,0.38630003163506443,0.9865861851989831
PNLIPRP2,LIPR2,Pancreatic lipase-related protein 2,-0.06375566455112167,0.08209073632742114,-0.7766487109681957,0.4375097711699836,0.9865861851989831
LRP11,LRP11,Low-density lipoprotein receptor-related protein 11,-0.018643206477176145,0.02073341735713693,-0.8991863789766772,0.36872277979287593,0.9865861851989831
PIN1,PIN1,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1,-0.021909138084680504,0.06584237611227413,-0.3327513279186817,0.739376575051884,0.9865861851989831
CAMP,LL-37,Antibacterial protein LL-37,-0.023158270171127746,0.02449726265574943,-0.9453411385819702,0.3446634331682591,0.9865861851989831
A2ML1,A2ML1,Alpha-2-macroglobulin-like protein 1,-0.028562824871035657,0.05232220167770348,-0.5459025796922339,0.5852281792250627,0.9865861851989831
CES1,"carboxylesterase, liver",Liver carboxylesterase 1,-0.014324478774258338,0.02509230944792587,-0.5708712784682479,0.5681872642957531,0.9865861851989831
FOLR3,FOLR3,Folate receptor gamma,0.03127266057980929,0.08633194269880762,0.3622374245522592,0.7172345041772716,0.9865861851989831
LRP12,LRP12,Low-density lipoprotein receptor-related protein 12,-0.024759616678231438,0.03475314901489567,-0.7124423938567158,0.47632091658197007,0.9865861851989831
NAGLU,NAG,Alpha-N-acetylglucosaminidase,0.010460861835712588,0.04076655820394513,0.2566039983895489,0.7975257894037088,0.9865861851989831
BCHE,Pseudocholinesterase,Cholinesterase,-0.020985619442704485,0.01928799939042477,-1.0880143149072512,0.27679392748456755,0.9865861851989831
SAA4,SAA-4,Serum amyloid A-4 protein,0.01295989411779158,0.024481909862088785,0.5293661397659377,0.5966434188535379,0.9865861851989831
ALAD,HEM2,Delta-aminolevulinic acid dehydratase,0.029241197160427657,0.03974747813572761,0.7356742749961732,0.4620639407486349,0.9865861851989831
GSS,GSHB,Glutathione synthetase,-0.012688889817255201,0.024956258805219952,-0.5084451926985604,0.6112289193133976,0.9865861851989831
DLD,DLDH,"Dihydrolipoyl dehydrogenase, mitochondrial",-0.013166253112409506,0.02900593635787461,-0.453915810541834,0.6499664950800103,0.9865861851989831
CSRP1,Cysteine-rich protein 1,Cysteine and glycine-rich protein 1,-0.06587719569643208,0.07498107808287822,-0.8785842692687957,0.3797918783122626,0.9865861851989831
EPHB4,EphB4,Ephrin type-B receptor 4,-0.022938782372144886,0.029191111332573964,-0.7858139455810239,0.4321221600835311,0.9865861851989831
MDH2,Malate dehydrogenase 2,"Malate dehydrogenase, mitochondrial",-0.06513385987852416,0.06289664882283921,-1.0355696384077073,0.30059886802586444,0.9865861851989831
SLITRK1,SLIK1,SLIT and NTRK-like protein 1,-0.01151139371999977,0.03765197558435549,-0.3057314667117438,0.759858904151366,0.9865861851989831
VIM,Vimentin,Vimentin,0.044028503236189245,0.052579128118254076,0.8373760617933054,0.40253777935749335,0.9865861851989831
PHGDH,SERA,D-3-phosphoglycerate dehydrogenase,0.013319775968830464,0.039942935333485,0.33347013326945496,0.7388341330193393,0.9865861851989831
TCN2,Apo-TC II,Transcobalamin-2,0.1802025073726105,0.25665995374032397,0.7021060541253374,0.48274087393472986,0.9865861851989831
GUSB,BGLR,Beta-glucuronidase,-0.016886140841336925,0.05672602866150615,-0.29767888286520805,0.7659966441125095,0.9865861851989831
MUC16,CA125,Mucin-16,0.04453049406527485,0.056460198898492846,0.7887059368199206,0.4304301761577298,0.9865861851989831
CNN1,Calponin-1,Calponin-1,0.030002895117296476,0.031857056439198665,0.9417974687824351,0.3464743279870327,0.9865861851989831
CD247,CD3-zeta,T-cell surface glycoprotein CD3 zeta chain,0.020301786254757013,0.027286706317498705,0.7440174720441679,0.45700267433977393,0.9865861851989831
COL2A1,Collagen II,Collagen Type II,-0.029758891949709945,0.030872732816555108,-0.963921533170919,0.33526761963173646,0.9865861851989831
NCAN,CSPG3,Neurocan core protein,0.03391697916970965,0.03701883506190654,0.9162087114030016,0.35973028649602434,0.9865861851989831
ENPP6,ENPP6,Ectonucleotide pyrophosphatase/phosphodiesterase family member 6,-0.006832603560916801,0.02588764651486962,-0.263932975019271,0.7918741176485444,0.9865861851989831
EPHA7,EPHA7,Ephrin type-A receptor 7,-0.0159493550045654,0.029196650428838518,-0.5462734515878466,0.5849733319590669,0.9865861851989831
CFHR2,FHR2,Complement factor H-related protein 2,0.02114779433643462,0.05968728293643127,0.3543098847196253,0.7231651107610476,0.9865861851989831
GLA,"galactosidase, alpha",Alpha-galactosidase A,0.023478687779323958,0.03230727637753563,0.7267306443587892,0.46752406393393453,0.9865861851989831
GPX1,Glutathione peroxidase,Glutathione peroxidase 1,-0.06368581326230215,0.06214511581458889,-1.0247919313934495,0.30565530515628647,0.9865861851989831
HEXIM1,HEXI1,Protein HEXIM1,-0.027285215267617416,0.08807245221463217,-0.30980419622157757,0.7567603673571128,0.9865861851989831
IL6R,IL-6 sRa,Interleukin-6 receptor subunit alpha,-0.013922737680799751,0.025450524750301486,-0.5470511047374307,0.584439129793926,0.9865861851989831
KRT19,Keratin 19,"Keratin, type I cytoskeletal 19",-0.02064182027046885,0.029545587776519878,-0.6986430741064179,0.48490222860619847,0.9865861851989831
PKLR,KPYR,Pyruvate kinase PKLR,0.036450691304379924,0.05833219554217402,0.624881182091392,0.5321605913097238,0.9865861851989831
RPS6KB1,KS6B1,Ribosomal protein S6 kinase beta-1,-0.06894587512178466,0.07885957154260916,-0.8742867070300026,0.3821263979615276,0.9865861851989831
LAP3,LAP,Cytosol aminopeptidase,-0.0491399623942507,0.08280766292005776,-0.5934228869819723,0.5530031813977883,0.9865861851989831
LILRA2,LIRA2,Leukocyte immunoglobulin-like receptor subfamily A member 2,-0.02526347176858214,0.04784712738509033,-0.5280039398238672,0.5975882641936674,0.9865861851989831
MOG,MOG,Myelin-oligodendrocyte glycoprotein,0.019229978519365427,0.029925458828342303,0.6425959458022672,0.5206015749465381,0.9865861851989831
HSPG2,Perlecan,Basement membrane-specific heparan sulfate proteoglycan core protein,-0.011899389434856744,0.022273319375552235,-0.534244098700341,0.5932655808343894,0.9865861851989831
AKT1,PKB,RAC-alpha serine/threonine-protein kinase,-0.06410530564646606,0.07449789153288068,-0.8604982547482205,0.3896758432651467,0.9865861851989831
SLIT1,SLIT1,Slit homolog 1 protein,0.0105618867210927,0.03217207514300929,0.3282936109698757,0.7427434536250442,0.9865861851989831
SORCS1,SORC1,VPS10 domain-containing receptor SorCS1,-0.009251437756844314,0.022820845252582916,-0.40539417600218886,0.685255644824676,0.9865861851989831
TMEFF1,TEFF1,Tomoregulin-1,-0.013970015642029833,0.031757411805506106,-0.4398978017348287,0.6600855082332647,0.9865861851989831
COL10A1,COAA1,Collagen alpha-1(X) chain,0.011280250469825493,0.046799398558033375,0.24103409055219954,0.8095673576556114,0.9865861851989831
BMP8B,BMP-8,Bone morphogenetic protein 8B,0.014300248852487674,0.02104710594709677,0.6794401514598849,0.4969820529970266,0.9865861851989831
BRAF,BRAF1,Serine/threonine-protein kinase B-raf,-0.009528228370621127,0.03702951763749419,-0.2573144069522886,0.7969774939671004,0.9865861851989831
C1QL2,C1QL2,Complement C1q-like protein 2,-0.03479492037135395,0.03202766060972299,-1.0864021820185916,0.27750596202816596,0.9865861851989831
CD79A,CD79A,B-cell antigen receptor complex-associated protein alpha chain,-0.017047063979085123,0.05483200047838201,-0.3108962618609196,0.7559301855271695,0.9865861851989831
DKK2,DKK2,Dickkopf-related protein 2,-0.019098889574694456,0.037000405147147364,-0.5161805525842176,0.605817606326922,0.9865861851989831
LMAN1,Mannose-binding lectin,Protein ERGIC-53,0.022474863875443684,0.031044093402514183,0.7239658631365766,0.46921919095678055,0.9865861851989831
NODAL,NODAL,Nodal homolog,0.008772664685738073,0.023117414585309963,0.37948295010951144,0.704392308144004,0.9865861851989831
TXLNA,TXLNA,Alpha-taxilin,-0.01693235281576604,0.06578165071391504,-0.2574023702963154,0.796909610569831,0.9865861851989831
GPT,ALT,Alanine aminotransferase 1,-0.010984779744006502,0.023927517166356167,-0.4590856488633891,0.6462507319516939,0.9865861851989831
CDH8,Cadherin-8,Cadherin-8,-0.023421230107977323,0.046077904968543144,-0.5082963325690855,0.6113332652519926,0.9865861851989831
FLT4,VEGF sR3,Vascular endothelial growth factor receptor 3,0.025697923138089752,0.024682733624139155,1.0411295413793942,0.2980123450827874,0.9865861851989831
SHC1,SHC1,SHC-transforming protein 1:Phosphotyrosine Interaction Domain,-0.016635598519387153,0.0633976260076302,-0.2624009693578271,0.7930546153382392,0.9865861851989831
IGF2R,IGF-II receptor,Cation-independent mannose-6-phosphate receptor,0.012357383471238716,0.016239479307351912,0.7609470252931263,0.44682908461364557,0.9865861851989831
WIF1,WIF-1,Wnt inhibitory factor 1,-0.015411150037668749,0.032989557763618824,-0.4671523682764945,0.640470503148161,0.9865861851989831
TEC,TEC,Tyrosine-protein kinase Tec,-0.04715707061776911,0.05842301619717184,-0.8071659713462705,0.41972106029737877,0.9865861851989831
AKR1B10,Aldose reductase-like,Aldo-keto reductase family 1 member B10,-0.04358917588101564,0.044457511127427005,-0.9804681993123168,0.3270406260135684,0.9865861851989831
GIP,GIP,Gastric inhibitory polypeptide,0.04903490194482797,0.057788730819224345,0.8485201396483296,0.39630725920709253,0.9865861851989831
GHRH,Growth hormone-releasing factor,Somatoliberin,-0.036583681038358754,0.0445486852503758,-0.8212067501599307,0.41168167140996015,0.9865861851989831
PLA2G2D,sPLA(2)-IID,Group IID secretory phospholipase A2,0.017004660890230845,0.05083855689120066,0.3344835481192441,0.7380695868085616,0.9865861851989831
TIGIT,TIGIT,T-cell immunoreceptor with Ig and ITIM domains,-0.02269013563965205,0.04218028105606118,-0.537932300865775,0.5907174497124643,0.9865861851989831
BPIFA2,SPLC2,BPI fold-containing family A member 2,0.028593973775563414,0.03563979732380148,0.8023046123348007,0.4225259381187768,0.9865861851989831
CDH11,Cadherin-11,Cadherin-11:Extracellular domain,0.05268482728244798,0.05999257523849027,0.8781891271212883,0.3800061600398631,0.9865861851989831
UNC5D,UNC5H4,Netrin receptor UNC5D,0.019389147605228037,0.03479174104159307,0.557291673965053,0.5774257516477788,0.9865861851989831
BTLA,BTLA,B- and T-lymphocyte attenuator,-0.009071616049906264,0.028238802774164774,-0.3212464820996498,0.7480761371083338,0.9865861851989831
ACVRL1,ALK-1,Serine/threonine-protein kinase receptor R3,-0.028994789636693413,0.038872800023927505,-0.7458888893737048,0.4558717055807462,0.9865861851989831
CD320,CD320,CD320 antigen,-0.05861839980166751,0.058265680097193205,-1.0060536443389305,0.31458020652500795,0.9865861851989831
PACAP,PACAP,Marginal zone B- and B1-cell-specific protein,0.021505538042271708,0.036418338291499486,0.5905139841949181,0.5549505175900005,0.9865861851989831
NRXN3,NRX3A,Neurexin-3,-0.03250824771750714,0.031929366029327014,-1.0181300714724002,0.3088088442291797,0.9865861851989831
TLR1,TLR1,Toll-like receptor 1:Extracellular domain,0.0205661993440519,0.02386453902697201,0.8617890888572252,0.3889652571290405,0.9865861851989831
A1BG,Alpha-1B-glycoprotein,Alpha-1B-glycoprotein,0.00707712996713093,0.017935888909071246,0.3945792708133693,0.6932192511629416,0.9865861851989831
NUDT2,AP4A,Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical],-0.06391648043454763,0.08651018505963042,-0.7388318541971767,0.460144771083967,0.9865861851989831
B3GNT4,B3GN4,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 4",-0.03866769463062809,0.03963731979860813,-0.9755375698229201,0.3294782886245542,0.9865861851989831
CSN2,Beta-casein,Beta-casein,-0.031045792398806577,0.061254580291941016,-0.5068321789299914,0.612360008380455,0.9865861851989831
HSPA5,BiP,78 kDa glucose-regulated protein,0.028192330753032277,0.03372493372953585,0.8359491816685709,0.4033397551859962,0.9865861851989831
CHIA,CHIA,Acidic mammalian chitinase,-0.01524557384723418,0.024826905876645634,-0.6140746625045815,0.5392752829343861,0.9865861851989831
FADD,FADD,FAS-associated death domain protein,0.006278210462567761,0.017643966726252777,0.35582760724810814,0.7220283978344566,0.9865861851989831
FAIM,FAIM1,Fas apoptotic inhibitory molecule 1,-0.01664567335861735,0.05004856757848952,-0.3325904049603915,0.7394980323694904,0.9865861851989831
GLRX3,GLRX3,Glutaredoxin-3,-0.04517961810520223,0.0658896846993229,-0.685685753564799,0.4930356527560209,0.9865861851989831
GLRX5,GLRX5,"Glutaredoxin-related protein 5, mitochondrial",-0.03880250117414422,0.04271026912525488,-0.9085051901768523,0.36378265880945937,0.9865861851989831
C1QTNF9,C1T9A,Complement C1q and tumor necrosis factor-related protein 9A,0.030631674761896478,0.034433370991425835,0.8895926794249681,0.3738520572157108,0.9865861851989831
SDC3,SDC3,Syndecan-3,0.01789595612326503,0.02561542819786782,0.6986397410586584,0.48490431139114765,0.9865861851989831
CASP14,Caspase-14,Caspase-14,-0.028507102115020642,0.03238550819275816,-0.8802425438361724,0.37889342348371413,0.9865861851989831
CD69,CD69,Early activation antigen CD69,-0.04726507803089085,0.07993257758785358,-0.5913118212526299,0.5544160796448092,0.9865861851989831
APOA1BP,AIBP,NAD(P)H-hydrate epimerase,-0.01796635206155549,0.0373617360575432,-0.48087572895125547,0.6306871351434926,0.9865861851989831
BMP3,BMP-3,Bone morphogenetic protein 3,0.009252589705356279,0.027573531462521676,0.3355605616905664,0.7372573443177044,0.9865861851989831
COL6A2,CO6A2,Collagen alpha-2(VI) chain,-0.019735789736678815,0.02253783906909234,-0.8756735584177561,0.38137207218668756,0.9865861851989831
CASK,CSKP,Peripheral plasma membrane protein CASK,0.008681121592671941,0.03693409142856784,0.23504359405893635,0.8142125516171341,0.9865861851989831
GDF3,GDF-3,Growth/differentiation factor 3,0.011806331569886988,0.02565781663945635,0.4601456053642274,0.6454899863803631,0.9865861851989831
HSPA1A,HSP 70,Heat shock 70 kDa protein 1A,0.024901567314033535,0.02768357544827817,0.899506906561173,0.3685521697069457,0.9865861851989831
ENGASE,ENASE,Cytosolic endo-beta-N-acetylglucosaminidase,0.017108203745972668,0.03651063310672507,0.4685814046544547,0.639448783287893,0.9865861851989831
SIGLEC5,Siglec-5,Sialic acid-binding Ig-like lectin 5,-0.043975142677408464,0.11204030255669044,-0.3924939657776969,0.6947587186819193,0.9865861851989831
OCIAD1,OCAD1,OCIA domain-containing protein 1,0.029247486835863826,0.029835039906364328,0.9803066102024832,0.32712032802152247,0.9865861851989831
PDE5A,PDE5A,"cGMP-specific 3',5'-cyclic phosphodiesterase",-0.055279200793598014,0.07417723175106054,-0.7452313801506574,0.45626888370457386,0.9865861851989831
TNNT3,TNNT3,"Troponin T, fast skeletal muscle",0.023869751910167915,0.02453391570565202,0.9729287487797516,0.33077282321539725,0.9865861851989831
NME4,NDKM,"Nucleoside diphosphate kinase, mitochondrial",-0.04512372587775217,0.08108708357958953,-0.5564847554723289,0.5779769368788583,0.9865861851989831
GDI1,RhoGDI,Rab GDP dissociation inhibitor alpha,-0.02404447139094396,0.05093641652007561,-0.47204874299446037,0.636972584115115,0.9865861851989831
CDCP1,CDCP1,CUB domain-containing protein 1,0.01700395128219642,0.044956264976163285,0.37823318487895413,0.7053201906644008,0.9865861851989831
DOK1,DOK1,Docking protein 1,-0.025854300369374042,0.06176262052970884,-0.418607567937272,0.6755732941049915,0.9865861851989831
CFHR3,FHR3,Complement factor H-related protein 3,-0.024878886118002593,0.04085518260309395,-0.6089530026018908,0.5426638170596294,0.9865861851989831
CFLAR,FLIP,CASP8 and FADD-like apoptosis regulator,-0.054845941694511104,0.08858038785324591,-0.6191657433852763,0.5359175305216611,0.9865861851989831
RAB3B,RAB3B,Ras-related protein Rab-3B,-0.024062817257822375,0.04216892303501966,-0.5706291630412078,0.5683513588853849,0.9865861851989831
RGS5,RGS5,Regulator of G-protein signaling 5,0.018907592411971503,0.024319204372438244,0.7774757809675756,0.4370220106229471,0.9865861851989831
SCO2,SCO2,"Protein SCO2 homolog, mitochondrial",-0.074972535226438,0.08430018587612866,-0.8893519563124478,0.3739813258722565,0.9865861851989831
NRK1,NRK1,Nicotinamide riboside kinase 1,0.027984957260270324,0.05201401541205196,0.5380272420534186,0.5906519226845122,0.9865861851989831
MAPRE2,MARE2,Microtubule-associated protein RP/EB family member 2,-0.07333477692465064,0.12272049123762695,-0.5975756467813559,0.5502289828964719,0.9865861851989831
SH3GLB1,SHLB1,Endophilin-B1,-0.018768456141594076,0.027470761356422457,-0.6832157251879789,0.4945943740430606,0.9865861851989831
TAF15,RBP56,TATA-binding protein-associated factor 2N,-0.024927153090041787,0.052441949531161824,-0.47532849775597463,0.6346340765150058,0.9865861851989831
GSTZ1,MAAI,Maleylacetoacetate isomerase,0.07343628319241885,0.13944900580472827,0.5266174740266872,0.598550639229664,0.9865861851989831
PHPT1,PHP14,14 kDa phosphohistidine phosphatase,0.020877034943248426,0.03442438488384679,0.606460653216921,0.544316610870384,0.9865861851989831
MAPRE3,MARE3,Microtubule-associated protein RP/EB family member 3,-0.023842436310198098,0.059204802355407316,-0.40271118830988734,0.6872280541873501,0.9865861851989831
PTRH2,PTH2,"Peptidyl-tRNA hydrolase 2, mitochondrial",-0.02281119635595999,0.022338658354940533,-1.0211533742766135,0.3073750373770397,0.9865861851989831
ADAMTSL1,ATL1,ADAMTS-like protein 1,-0.01130727494644588,0.026416233643029505,-0.42804266116224143,0.6686921829586975,0.9865861851989831
ENPP2,ENPP2,Ectonucleotide pyrophosphatase/phosphodiesterase family member 2,-0.031025916553839118,0.03383510219983122,-0.9169742231189089,0.35932915190288095,0.9865861851989831
OSBPL9,OSBL9,Oxysterol-binding protein-related protein 9,-0.017808947884191035,0.02325730457694794,-0.7657356778069123,0.4439749885965877,0.9865861851989831
MDGA1,MDGA1,MAM domain-containing glycosylphosphatidylinositol anchor protein 1,-0.025543894557791214,0.04181051848244388,-0.6109442189413896,0.5413451499159451,0.9865861851989831
LAMP1,LAMP1,Lysosome-associated membrane glycoprotein 1,-0.046037467680167386,0.052853037081630416,-0.871046778429468,0.3838922020212623,0.9865861851989831
CADM2,Nectin-like protein 3,Cell adhesion molecule 2,-0.007555502258739677,0.03039514330685452,-0.24857597091953199,0.803728735472661,0.9865861851989831
OMG,OMGP,Oligodendrocyte-myelin glycoprotein,-0.018639783414630226,0.04874544316568334,-0.3823902749488712,0.7022354834637405,0.9865861851989831
SEMA4A,SEM4A,Semaphorin-4A,0.01590141094685632,0.019815498184675984,0.8024734376425335,0.4224283463955133,0.9865861851989831
SLITRK6,SLIK6,SLIT and NTRK-like protein 6,-0.02272889320097844,0.03314969399102812,-0.6856441331594179,0.49306189563588065,0.9865861851989831
TLR3,TLR3,Toll-like receptor 3,0.016779470073298997,0.04418885796213907,0.37972174088942545,0.7042150690710405,0.9865861851989831
DBI,ACBP,Acyl-CoA-binding protein,-0.02126688644477634,0.050538612519401324,-0.42080471513958106,0.6739684394574619,0.9865861851989831
PFN2,Profilin II,Profilin-2,0.016053240615323983,0.027130063567671107,0.5917140804068532,0.5541467185455153,0.9865861851989831
ALPL,"Alkaline phosphatase, liver","Alkaline phosphatase, tissue-nonspecific isozyme",0.021403553091462687,0.022512035524052065,0.950760452940603,0.34190575662883205,0.9865861851989831
F13A1 F13B,Coagulation factor XIII,Coagulation factor XIII,0.02587744199976418,0.025183815178538536,1.0275425632021293,0.30435949117726546,0.9865861851989831
SULT1E1,SULT 1E,Estrogen sulfotransferase,-0.027879909011101534,0.03908892720232894,-0.7132431357553459,0.4758255336735663,0.9865861851989831
HBB,Beta-globin,Hemoglobin subunit beta,0.015474852121351095,0.040707876556544,0.38014392865361657,0.7039017455401645,0.9865861851989831
PDGFD,PDGFD,Platelet-derived growth factor D,-0.023819882558943066,0.05748784539729289,-0.41434641347794793,0.678689960643714,0.9865861851989831
S100A8 S100A9,S100A8/S100A9,Protein S100-A8/A9 heterodimer,0.06270772846434644,0.06523761383305206,0.9612204490621042,0.3366231601112768,0.9865861851989831
BLVRB,BLVRB,Flavin reductase (NADPH),0.026171847546491236,0.03086663437836452,0.8479009154569822,0.39665192308806263,0.9865861851989831
IRF3,IRF-3,Interferon regulatory factor 3,-0.02938389935216598,0.07398511297065531,-0.3971596199876116,0.6913160739425989,0.9865861851989831
KIR2DS4,KI2S4,Killer cell immunoglobulin-like receptor 2DS4,0.016476828183228803,0.017855418717718778,0.9227914754459421,0.3562900632494992,0.9865861851989831
