gene,target,full_name,beta,se,t_stat,p_value,FDR
PPIL1,PPIL1,Peptidyl-prolyl cis-trans isomerase-like 1,0.03395578750182756,0.08208679725940604,0.4136571121726483,0.6791945356925321,0.9812991032576734
RAP2A,RAP2A,Ras-related protein Rap-2a,-0.047929863739613505,0.0812706663399511,-0.589756007894968,0.5554583250151774,0.9812991032576734
RBBP6,RBBP6,E3 ubiquitin-protein ligase RBBP6,-0.0259087837797721,0.0240618214315334,-1.0767590414339219,0.28179082344588846,0.9812991032576734
FOXG1,FOXGB,Forkhead box protein G1,-0.05908340521959295,0.058146690047480465,-1.0161095183809705,0.30976925890414075,0.9812991032576734
MCM6,MCM6,DNA replication licensing factor MCM6,0.006126346174841805,0.02275898051946403,0.2691836820020302,0.7878317199555576,0.9812991032576734
KIF1C,KIF1C,Kinesin-like protein KIF1C,0.04283892319489241,0.04022093972875974,1.065090062136482,0.28703604460505605,0.9812991032576734
NEFH,NFH,Neurofilament heavy polypeptide,0.014619944972596263,0.05023905583630621,0.29100755834728254,0.7710926847088082,0.9812991032576734
MTAP,MTAP,S-methyl-5'-thioadenosine phosphorylase,-0.019479389770089114,0.018919307723145328,-1.0296037283784225,0.30339057544537723,0.9812991032576734
CALB1,Calbindin D28,Calbindin,-0.018043252927445633,0.036681473847267505,-0.49189007515273875,0.6228813984363459,0.9812991032576734
SCARF2,SREC-II,Scavenger receptor class F member 2:Cytoplasmic domain,0.015214062058969049,0.040846441728099446,0.3724697039767568,0.7096048255809819,0.9812991032576734
TNS4,TENS4,Tensin-4,-0.025783538466406554,0.03734124123784158,-0.6904842370445239,0.49001490181924134,0.9812991032576734
LECT1,LECT1,Leukocyte cell-derived chemotaxin 1,-0.028260441412284495,0.028928340465844676,-0.9769119471492407,0.3287973373290344,0.9812991032576734
HSD17B7,DHB7,3-keto-steroid reductase:Extracellular domain (partial),-0.07410994766002231,0.06785318854546164,-1.0922102446279092,0.27494622837616395,0.9812991032576734
ATP1B4,AT1B4,Protein ATP1B4,-0.03895142163386063,0.10321286989683204,-0.377389192576421,0.7059469594408879,0.9812991032576734
LNX1,LNX1,E3 ubiquitin-protein ligase LNX,-0.016098244599124668,0.028338907899073344,-0.5680615730308741,0.5700927908051554,0.9812991032576734
DUSP28,DUS28,Dual specificity phosphatase 28,-0.11813711251029325,0.110787815105549,-1.066336694136828,0.286472554389297,0.9812991032576734
PCDHB1,PCDB1,Protocadherin beta-1,-0.016603408984509876,0.02291973804616673,-0.7244153031359255,0.4689431942716935,0.9812991032576734
TOPBP1,TOPB1,DNA topoisomerase 2-binding protein 1,0.011667508708135257,0.04451429976278351,0.2621069806851137,0.7932811387770988,0.9812991032576734
LAG3,LAG-3,Lymphocyte activation gene 3 protein,-0.014285013886985913,0.03623415213902061,-0.3942417041297997,0.693468269759669,0.9812991032576734
FBXL4,FBXL4,F-box/LRR-repeat protein 4:Leucine-rich repeats 2 and 3,-0.021270062453320453,0.04039864340044527,-0.5265043739831624,0.598629032655548,0.9812991032576734
NPIPB3,NPPL3,Nuclear pore complex-interacting protein family member B3,0.005757187905727109,0.022462197246907505,0.25630564287381696,0.7977560264713195,0.9812991032576734
RNF148,RN148,RING finger protein 148:region 2,-0.034362987849792526,0.033449512889029566,-1.0273090661676736,0.30446904515817275,0.9812991032576734
ADAM15,ADA15,Disintegrin and metalloproteinase domain-containing protein 15:Cytoplasmic domain,0.025959721371830034,0.026394640592295605,0.9835224420296702,0.3255362393260658,0.9812991032576734
RNF114,RN114,E3 ubiquitin-protein ligase RNF114,0.047821701535695024,0.04792965694535189,0.9977476281589089,0.31859032809023763,0.9812991032576734
CDHR5,MUCDL,Cadherin-related family member 5,0.005031500040688018,0.022517741593547053,0.22344603342148234,0.8232240350299007,0.9812991032576734
MYZAP,MYZAP,Myocardial zonula adherens protein,0.029344992962146554,0.04642983087098022,0.6320288575612256,0.5274808874430807,0.9812991032576734
SLC22A16,S22AG,Solute carrier family 22 member 16,0.01000738189675317,0.0227665591634854,0.43956497004622935,0.6603264169120222,0.9812991032576734
UBXN4,UBXN4,UBX domain-containing protein 4:Cytoplasmic domain 2,-0.06267451726959015,0.0670446740609425,-0.9348172415995349,0.35005881070761113,0.9812991032576734
CSMD2,CSMD2,CUB and sushi domain-containing protein 2,-0.022903155706423373,0.02358769932258337,-0.9709787882744206,0.3317422833611233,0.9812991032576734
DLL3,DLL3,Delta-like protein 3,-0.019187722487980317,0.03966587078747366,-0.4837338020583612,0.6286575429942979,0.9812991032576734
KIAA1467,K1467,Protein FAM234B:C-term,-0.022090089048249006,0.048243119984697394,-0.4578909708836396,0.647108491500674,0.9812991032576734
PRSS35,PRS35,Inactive serine protease 35,-0.03456596583384179,0.03239982868562565,-1.0668564383236123,0.2862378458712259,0.9812991032576734
ZNF264,ZN264,Zinc finger protein 264,-0.012763134068956645,0.028131488043022956,-0.4536956612262144,0.6501247990489278,0.9812991032576734
ATP4B,ATP4B,Potassium-transporting ATPase subunit beta,-0.016736018179459636,0.032345325568895904,-0.5174169029095635,0.6049545645246348,0.9812991032576734
DUT,DUT,"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial",-0.018919419521700273,0.08412838671339243,-0.22488746380166214,0.8221027171281591,0.9812991032576734
UBXN4,UBXN4,UBX domain-containing protein 4:Cytoplasmic domain 1,-0.06891678938066352,0.06989330512210505,-0.9860284795555806,0.32430548196498377,0.9812991032576734
IRF6,IRF6,Interferon regulatory factor 6,0.022748269189578715,0.06892286612862722,0.3300540222329812,0.7414131514672773,0.9812991032576734
LILRA6,LIRA6,Leukocyte immunoglobulin-like receptor subfamily A member 6,-0.017175823396602685,0.0771472138632943,-0.2226369889007065,0.8238535656848531,0.9813317951064315
CYB5A,Cytochrome b5,Cytochrome b5,0.010476931526735343,0.04714707473365217,0.22221806094911808,0.8241795849354472,0.9813573417706665
DNAJC27,DJC27,DnaJ homolog subfamily C member 27,-0.010552017834699275,0.04885206513780236,-0.21599942202922323,0.829022613378493,0.9813573417706665
IGHG2,"IgG2, Kappa","Ig gamma-2, Kappa",-0.008928443070394818,0.04062052027287026,-0.21980129772877305,0.8260609563427443,0.9813573417706665
GRB14,GRB14,Growth factor receptor-bound protein 14,-0.0053347064823321775,0.02456672341949536,-0.21715172964819257,0.8281247079620795,0.9813573417706665
EDA,EDA,"Ectodysplasin-A, secreted form",0.005536721927930685,0.02532850010046676,0.2185965179923407,0.8269992124216414,0.9813573417706665
EIF4B,IF4B,Eukaryotic translation initiation factor 4B,-0.012252753757102781,0.05643810351644222,-0.21710073502971558,0.8281644394317403,0.9813573417706665
ACHE,ACES,Acetylcholinesterase,-0.005172811296526352,0.023932165197809375,-0.2161447263033202,0.8289093764950564,0.9813573417706665
BAG1,BAG-1,BAG family molecular chaperone regulator 1,0.011039936439364066,0.05098879325909945,0.2165169193800028,0.8286193394352941,0.9813573417706665
TP53I3,QORX,Quinone oxidoreductase PIG3,-0.011906051613611513,0.05361681226348518,-0.22205817748176587,0.8243040178937194,0.9813573417706665
ALKBH3,ALKB3,Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3,0.012543087947827644,0.058119247321702434,0.21581642099387446,0.8291652327357648,0.9813573417706665
HSPA1B,HS71B,Heat shock 70 kDa protein 1B,0.005880674653053564,0.027004285854881637,0.21776819741339312,0.8276444339011375,0.9813573417706665
MUTED,MUTED,Biogenesis of lysosome-related organelles complex 1 subunit 5,-0.0055124973925774435,0.02556127658413959,-0.2156581411116951,0.8292885905463537,0.9813573417706665
DMBT1,DMBT1,Deleted in malignant brain tumors 1 protein,-0.008441282237237332,0.03880854859503171,-0.21751089754276431,0.8278448817281,0.9813573417706665
CXCL2,Gro-b,Gro-beta,-0.012246646874219218,0.05646930090235347,-0.21687264900615788,0.828342153627145,0.9813573417706665
FGF1,b-ECGF,Fibroblast growth factor 1,-0.008117535721202917,0.03737442027186109,-0.21719496014001177,0.8280910261062188,0.9813573417706665
PEBP1,prostatic binding protein,Phosphatidylethanolamine-binding protein 1,0.012523053992615198,0.057020267143572036,0.2196246110366906,0.8261985405441973,0.9813573417706665
DSC3,DSC3,Desmocollin-3,0.008826274151117365,0.04008431781187984,0.2201926996123534,0.8257561945669128,0.9813573417706665
IL7R,IL-7 Ra,Interleukin-7 receptor subunit alpha,0.007240333920526083,0.033380493120132484,0.2169031444343548,0.8283183924748752,0.9813573417706665
TREML2,TRML2,Trem-like transcript 2 protein,-0.00620923061843264,0.02860444878152236,-0.21707219970774694,0.8281866723674551,0.9813573417706665
PSME1,PSME1,Proteasome activator complex subunit 1,0.010919356191761891,0.050553106700631796,0.21599772802143977,0.8290239335544578,0.9813573417706665
MAMDC2,MAMC2,MAM domain-containing protein 2,-0.006290559243560362,0.028420143661480775,-0.221341570911419,0.8248617875884158,0.9813573417706665
PRNP,PRIO,Major prion protein,0.005317485953976126,0.024066013713715376,0.22095416454224226,0.8251633616694856,0.9813573417706665
UBB,PolyUbiquitin K48,PolyUbiquitin K48-linked,-0.00813028853852771,0.036728049023454494,-0.22136456345219196,0.8248438900009822,0.9813573417706665
BCL2L10,B2L10,Bcl-2-like protein 10,-0.0048122469122586125,0.022328212396900346,-0.21552316086560783,0.8293937927638009,0.9813573417706665
DLG4,DLG4,Disks large homolog 4,-0.012873725746048508,0.05878435228995384,-0.21899919357023537,0.8266855899178436,0.9813573417706665
SEC61G,SC61G,Protein transport protein Sec61 subunit gamma,0.005777687023015031,0.02639501548186219,0.21889310983678992,0.8267682101894854,0.9813573417706665
ERLEC1,XTP3B,Endoplasmic reticulum lectin 1,0.0069264538355459345,0.03159582047719639,0.21922057192801672,0.8265131819243127,0.9813573417706665
SOS1,SOS1,Son of sevenless homolog 1,0.007468853463418248,0.03421022022405257,0.21832228540192317,0.8272128133591223,0.9813573417706665
RNF43,RNF43,E3 ubiquitin-protein ligase RNF43,-0.006395134689344229,0.029773023695856837,-0.21479627849267338,0.8299603700299707,0.9817944125396113
ST6GALNAC1,SIA7A,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1",0.00688608777950177,0.032197472385849295,0.21387044600830804,0.8306821495289808,0.9821815299227725
MYZAP,MYZAP,Myocardial zonula adherens protein,0.007216385700526539,0.03371760101413055,0.21402429246085028,0.8305622008269388,0.9821815299227725
SCARA3,SCAR3,Scavenger receptor class A member 3:region 2,0.004380498511430567,0.020519523252646162,0.21347954616175918,0.8309869382381572,0.9821957542726544
ILF2,ILF2,Interleukin enhancer-binding factor 2,-0.0070782426158284475,0.03329257201831422,-0.2126072630235571,0.8316671582567656,0.9821957542726544
NUTF2,NTF-2,Nuclear transport factor 2,-0.00810450700926361,0.03807626717339696,-0.2128493051158662,0.8314783973745646,0.9821957542726544
C19orf80,TD26,Angiopoietin-like protein 8,0.0065147759682302525,0.03064477119366241,0.2125901324914301,0.8316805181790542,0.9821957542726544
DSCAM,DSCAM,Down syndrome cell adhesion molecule,-0.0055312551613800765,0.0259346142046606,-0.2132769401438051,0.8311449222932562,0.9821957542726544
GALK1,GALK1,Galactokinase,-0.012302014654482501,0.058627396222973464,-0.2098338907580871,0.8338307137458667,0.9822249510649046
GLRX2,GLRX2,"Glutaredoxin-2, mitochondrial",0.008180115763082323,0.03907751503415157,0.20933050005696005,0.8342235531179505,0.9822249510649046
PCSK1,NEC1,Neuroendocrine convertase 1,0.00510887479971471,0.024567819416062005,0.20794986780042096,0.8353011924154252,0.9822249510649046
SLC14A1,UT1,Urea transporter 1,-0.0036739489620344792,0.017671380580183575,-0.20790390119006272,0.835337076550881,0.9822249510649046
MOCS3,MOCS3,Adenylyltransferase and sulfurtransferase MOCS3,0.005425126587616963,0.025999304121512898,0.20866429971592929,0.8347435106342028,0.9822249510649046
BIRC7,Livin B,Baculoviral IAP repeat-containing protein 7 Isoform beta,-0.004811591774840444,0.023356761530139335,-0.206004234304127,0.8368203632578042,0.9822249510649046
MAGOHB,MGN2,Protein mago nashi homolog 2,-0.007807144016127817,0.03724455837533804,-0.20961838068933628,0.833998889844187,0.9822249510649046
PMM1,PMM1,Phosphomannomutase 1,0.013867808905950308,0.06624734663518343,0.20933380143236147,0.8342209766336682,0.9822249510649046
IMPA1,IMPA1,Inositol monophosphatase 1,0.007531344336041541,0.03608269923344112,0.2087245271568142,0.8346965012102862,0.9822249510649046
ATG3,ATG3,Ubiquitin-like-conjugating enzyme ATG3,0.00668821308566365,0.032539726208942236,0.2055399311818937,0.8371829862412323,0.9822249510649046
PSMD10,PSD10,26S proteasome non-ATPase regulatory subunit 10,-0.00395518967721396,0.019118067497726935,-0.20688229485978207,0.8361346886643248,0.9822249510649046
HNRNPK,hnRNP K,Heterogeneous nuclear ribonucleoprotein K,0.010870860084121135,0.051289158628515095,0.21195239646760927,0.8321779164282338,0.9822249510649046
TBK1,TBK1,Serine/threonine-protein kinase TBK1,-0.00882026266183865,0.042712439281314116,-0.20650337021836512,0.8364305744096034,0.9822249510649046
CSNK2A1,CSK21,Casein kinase II subunit alpha,-0.010532406936191585,0.05011811151282145,-0.21015171199132543,0.8335827116834525,0.9822249510649046
MPL,Thrombopoietin Receptor,Thrombopoietin Receptor,-0.009330035738939821,0.04440138349665378,-0.2101293924691099,0.8336001274979343,0.9822249510649046
IL1A,IL-1a,Interleukin-1 alpha,0.00882120785766859,0.04258577982741948,0.20713975165928336,0.8359336651060109,0.9822249510649046
PDE3A,PDE3A,"cGMP-inhibited 3',5'-cyclic phosphodiesterase A",-0.007308067688484596,0.03524579482898635,-0.20734580462558894,0.8357727856465212,0.9822249510649046
HS6ST1,H6ST1,Heparan-sulfate 6-O-sulfotransferase 1,0.003099219650363922,0.015019838459897721,0.20634174319775117,0.8365567889609102,0.9822249510649046
RPS3A,RS3A,40S ribosomal protein S3a,0.008635568534365777,0.042026086976709634,0.20548114648769247,0.8372288998432327,0.9822249510649046
NRP1,NRP1,Neuropilin-1,0.004804453019614639,0.022696170883899924,0.21168562063580487,0.832386006552903,0.9822249510649046
CD5,CD5,T-cell surface glycoprotein CD5:Extracellular domain,0.006564240792240466,0.031786901387736446,0.20650772820445418,0.8364271713163249,0.9822249510649046
NPFF,NPFF,Pro-FMRFamide-related neuropeptide FF,0.007020734934904957,0.03347225945424479,0.20974786433231418,0.8338978446791354,0.9822249510649046
PI15,PI15,Peptidase inhibitor 15,0.0037535530138928922,0.018256927129862193,0.20559609989094724,0.8371391163649267,0.9822249510649046
KIAA2013,K2013,Uncharacterized protein KIAA2013,0.007823321163499037,0.0369565523348109,0.2116896915227108,0.8323828310967901,0.9822249510649046
POTEM,POTEM,Putative POTE ankyrin domain family member M,-0.013768897804327792,0.06643743116319664,-0.2072460894899131,0.8358506391252601,0.9822249510649046
LIPN,LIPN,Lipase member N,0.007211459985336721,0.03500958682221459,0.20598529259879303,0.8368351561426612,0.9822249510649046
STIM1,STIM1,Stromal interaction molecule 1:Cytoplasmic domain,-0.014332969163302794,0.06777002209579312,-0.21149423771831002,0.8325352960437374,0.9822249510649046
APEX1,APEX1,DNA-(apurinic or apyrimidinic site) lyase,0.007985446231990632,0.038320342929129066,0.20838660673677126,0.834960266438797,0.9822249510649046
DENR,DENR,Density-regulated protein,-0.00902032946991276,0.04406502260989659,-0.20470497768193316,0.8378351760526735,0.9824732316453748
AFAP1L1,AF1L1,Actin filament-associated protein 1-like 1,-0.008181581801022249,0.03993765170878792,-0.20485886002210704,0.8377149687511593,0.9824732316453748
NUCB1,NUCB1,Nucleobindin-1,-0.004396321714857304,0.02152683124848963,-0.20422521383242412,0.8382099744790528,0.9826812957219694
STUB1,CHIP,E3 ubiquitin-protein ligase CHIP,-0.016869628846120144,0.08569337865120943,-0.1968603538761516,0.8439680718432234,0.9829095138358216
IL12B IL23A,IL-23,Interleukin-23,0.007519740793489401,0.03885013467474545,0.19355765060906244,0.8465529705535633,0.9829095138358216
CEACAM20,CEA20,Carcinoembryonic antigen-related cell adhesion molecule 20,0.014103914376826789,0.07831006479115743,0.18010346964263227,0.8570998469012359,0.9829095138358216
NETO2,NETO2,Neuropilin and tolloid-like protein 2,-0.00913713351966044,0.047955354258990925,-0.1905341678911143,0.8489207850965319,0.9829095138358216
ST6GALNAC3,SIA7C,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3",0.0069564593016508,0.03991073082029075,0.17430047404980398,0.8616568896726691,0.9829095138358216
CDYL2,CDYL2,Chromodomain Y-like protein 2,-0.008254377477203657,0.04882248852721411,-0.16906916722613577,0.8657689498477475,0.9829095138358216
GPR64,GPR64,G-protein coupled receptor 64,0.008037363035957286,0.04517985827158636,0.1778970395976649,0.8588319842758412,0.9829095138358216
TMPRSS11B,TM11B,Transmembrane protease serine 11B,0.009543553856989786,0.053862150162465545,0.17718479169887133,0.8593912735535334,0.9829095138358216
CEACAM4,CEAM4,Carcinoembryonic antigen-related cell adhesion molecule 4,0.007484364625910366,0.04218515886294718,0.17741700701485724,0.8592089198058351,0.9829095138358216
TXNDC5,TXND5,Thioredoxin domain-containing protein 5,0.006276872635227235,0.032775299726746074,0.1915122878374483,0.8481546284309559,0.9829095138358216
PCOLCE,PCOC1,Procollagen C-endopeptidase enhancer 1,0.0061672332449303644,0.031601147373266296,0.19515852295121647,0.8452998211360054,0.9829095138358216
GAD1,DCE1,Glutamate decarboxylase 1,0.007560165829560481,0.038090412505394446,0.19847949476760834,0.842701445098325,0.9829095138358216
DGCR14,DGC14,Protein DGCR14,0.006488245329585964,0.03873583676226833,0.16749981081875095,0.8670032548970394,0.9829095138358216
GALE,GALE,UDP-glucose 4-epimerase,-0.007872191716350766,0.04085474799047271,-0.19268731551560553,0.8472344248346324,0.9829095138358216
TAPBP,TPSN,Tapasin,-0.009395598763618361,0.048450489087266846,-0.19392164951514587,0.8462680010187468,0.9829095138358216
PDZD7,PDZD7,PDZ domain-containing protein 7,-0.007561178389733917,0.0371524036360993,-0.2035178790528391,0.8387626216044174,0.9829095138358216
A1CF,A1CF,APOBEC1 complementation factor,0.008372485126637576,0.04849111359435823,0.1726601949519197,0.8629458298888016,0.9829095138358216
CDC25B,MPIP2,M-phase inducer phosphatase 2,-0.003766394827921984,0.01964732925163991,-0.19170009214395456,0.8480075386304948,0.9829095138358216
PAIP1,PAIP1,Polyadenylate-binding protein-interacting protein 1,-0.003970510255335251,0.021003707540835127,-0.18903854224859293,0.8500925775730745,0.9829095138358216
RHOD,RHOD,Rho-related GTP-binding protein RhoD,-0.009912414563321127,0.059188614354805116,-0.16747164418989996,0.8670254110379418,0.9829095138358216
SETMAR,SETMR,Histone-lysine N-methyltransferase SETMAR,0.007419364002708021,0.04005410939394978,0.1852335282189229,0.8530752182551435,0.9829095138358216
MAGEA3,MAGE-3,Melanoma-associated antigen 3,-0.004102907142058054,0.023596632278318756,-0.17387680977797496,0.8619897721713085,0.9829095138358216
PSMB1,PSB1,Proteasome subunit beta type-1,0.006804502404576677,0.03398326071027141,0.20023100380476502,0.8413317276698825,0.9829095138358216
KLC1,KLC1,Kinesin light chain 1,-0.018726571808403255,0.10922344643592642,-0.17145194021495003,0.863895516900897,0.9829095138358216
MPST,THTM,3-mercaptopyruvate sulfurtransferase,0.007756027597477602,0.04291168746954102,0.1807439430803759,0.8565971778006043,0.9829095138358216
PRMT3,ANM3,Protein arginine N-methyltransferase 3,-0.010076692261335334,0.05807061502560251,-0.1735248069422489,0.8622663673443597,0.9829095138358216
ITGB2,LFA-1 beta-2,Integrin beta-2,0.003827523190949046,0.02103045289277024,0.18199908534850695,0.8556122611428972,0.9829095138358216
KRT17,Keratin 17,"Keratin, type I cytoskeletal 17",-0.005018664483644637,0.028993342344322017,-0.1730971346471022,0.8626024444656271,0.9829095138358216
STAU2,STAU2,Double-stranded RNA-binding protein Staufen homolog 2,0.006835802532309401,0.039918365974797754,0.17124454785111065,0.8640585469279719,0.9829095138358216
REG1A,PSP,Lithostathine-1-alpha,-0.007832057485054953,0.038965816268191934,-0.200998162880738,0.8407319440352046,0.9829095138358216
IL12B,IL-12 p40,Interleukin-12 subunit beta,-0.009429807755208212,0.04855958811663278,-0.1941904394361674,0.8460575821543237,0.9829095138358216
NCOA2,NCOA2,Nuclear receptor coactivator 2,0.007585391568785958,0.039122078347466,0.1938903015687375,0.8462925420857818,0.9829095138358216
FOXC2,FOXC2,Forkhead box protein C2,-0.0057756984033624295,0.03321577527436875,-0.17388419676054645,0.8619839678434156,0.9829095138358216
IL15RA,IL-15 Ra,Interleukin-15 receptor subunit alpha,-0.005828858704966755,0.03139897767469418,-0.1856384868754657,0.8527576820480252,0.9829095138358216
CST4,Cystatin-S,Cystatin-S,-0.011612104038666644,0.06437601615853608,-0.18037935137318856,0.856883316788581,0.9829095138358216
FBXO3,FBX3,F-box only protein 3,0.012974351866374674,0.06534472660954826,0.19855239343030387,0.8426444272556242,0.9829095138358216
TMEM185A,T185A,Transmembrane protein 185A,0.0051350929469397575,0.028491591974328444,0.18023187161905835,0.8569990672513284,0.9829095138358216
SKIL,SKIL,Ski-like protein,-0.009300555265015706,0.04833802326122426,-0.19240661155617456,0.847454234615618,0.9829095138358216
PACSIN3,PACN3,Protein kinase C and casein kinase substrate in neurons protein 3,0.007232065949994137,0.041632242548265364,0.1737131008883274,0.8621184084861004,0.9829095138358216
PCSK2,NEC2,Neuroendocrine convertase 2,0.0050273332951497685,0.029354110971906204,0.17126505040337464,0.8640424297231708,0.9829095138358216
CRIM1,CRIM1,Cysteine-rich motor neuron 1 protein:Extracellular domain,0.005029541998958977,0.029979102774482177,0.16776826300619171,0.8667920930790683,0.9829095138358216
FCRLB,FCRLB,Fc receptor-like B,-0.01193021004140661,0.06107112990616328,-0.1953494238560439,0.845150411594116,0.9829095138358216
INHBC,INHBC,Inhibin beta C chain,-0.013177840005382012,0.07309351510089432,-0.18028740288645356,0.8569554828064205,0.9829095138358216
CASK,CSKP,Peripheral plasma membrane protein CASK,0.006633590865014392,0.03683379157823488,0.18009524897605672,0.8571062991858922,0.9829095138358216
SCUBE3,SCUB3,"Signal peptide, CUB and EGF-like domain-containing protein 3",-0.008157023477297997,0.048560214705724275,-0.16797750023820318,0.8666275157545767,0.9829095138358216
PLXNB3,PLXB3,Plexin-B3,0.005299324947533806,0.02938372298665295,0.18034899627732445,0.8569071409350351,0.9829095138358216
AGR3,AGR3,Anterior gradient protein 3,0.011514036213156066,0.06827757953377162,0.16863568233933904,0.866109854801594,0.9829095138358216
SEPSECS,SPCS,O-phosphoseryl-tRNA(Sec) selenium transferase,-0.007957444556937046,0.04263255424469627,-0.1866518367927016,0.8519631988374343,0.9829095138358216
FOLR1,FOLR1,Folate receptor alpha,-0.007171320396000171,0.038681672637720044,-0.18539323423690657,0.8529499867127709,0.9829095138358216
DHRS9,DHRS9,Dehydrogenase/reductase SDR family member 9,-0.008171922528237325,0.041715187239092115,-0.19589801866163645,0.8447210821968092,0.9829095138358216
WBP2,WBP2,WW domain-binding protein 2,0.008010390409893027,0.04410388692410302,0.18162549762740535,0.8559053939037642,0.9829095138358216
PECR,PECR,Peroxisomal trans-2-enoyl-CoA reductase,-0.005640310952902146,0.03157293175422027,-0.17864387750903812,0.8582456095243465,0.9829095138358216
PGLS,6PGL,6-phosphogluconolactonase,-0.013545488689684849,0.06802541725546499,-0.1991239339086397,0.8421974243098761,0.9829095138358216
PGP,PGP,Glycerol-3-phosphate phosphatase,0.006259594245978984,0.032112986238688086,0.19492407836047787,0.8454833179810952,0.9829095138358216
SEPW1,SELW,Selenoprotein W,0.007268188823187749,0.0433878129842002,0.16751682841987175,0.8669898687391716,0.9829095138358216
UBXN2B,UBX2B,UBX domain-containing protein 2B,-0.011080720831572608,0.06355453116570516,-0.17434981626537288,0.8616181219879873,0.9829095138358216
EIF4A1,IF4A1,Eukaryotic initiation factor 4A-I,-0.012075192626967131,0.06296063498575198,-0.19178956231460742,0.8479374667570655,0.9829095138358216
DNAJB4,DNJB4,DnaJ homolog subfamily B member 4,0.01013249388589387,0.05285811438125074,0.1916923069334452,0.8480136359629505,0.9829095138358216
HDGFL1,HDGL1,Hepatoma-derived growth factor-like protein 1,0.004322414418024562,0.024599539912941275,0.17571118944995534,0.8605486366686506,0.9829095138358216
OSTF1,OSTF1,Osteoclast-stimulating factor 1,0.006225928556019629,0.03441862952245101,0.18088833409123692,0.8564838620124484,0.9829095138358216
NT5C3L,Cytosolic 5'-nucleotidase III-like protein,7-methylguanosine phosphate-specific 5'-nucleotidase,-0.008545177043425181,0.04439353382693221,-0.1924869751693676,0.8473913033723943,0.9829095138358216
KARS,SYK,Lysine--tRNA ligase,-0.01354533991218361,0.0702452255628115,-0.19282933186785356,0.8471232211616255,0.9829095138358216
TOM1L2,TM1L2,TOM1-like protein 2,0.00605901630552673,0.030153378157419034,0.20093988387950987,0.8407775047326312,0.9829095138358216
MATN3,MATN3,Matrilin-3,0.005952299531935379,0.03171614324830643,0.18767412813514825,0.8511618577694919,0.9829095138358216
TACSTD2,GA733-1 protein,Tumor-associated calcium signal transducer 2,-0.008219630280676675,0.041138438598865984,-0.19980413843181827,0.8416655013557148,0.9829095138358216
CHEK1,CHK1,Serine/threonine-protein kinase Chk1,-0.004539797006310634,0.02542483904236909,-0.17855755148519578,0.8583133838244884,0.9829095138358216
UBE2I,UBC9,SUMO-conjugating enzyme UBC9,-0.008331289783845347,0.04630818131216165,-0.17990967357764379,0.857251957228261,0.9829095138358216
SPARC,ON,SPARC,-0.007119340214037523,0.041687050072580806,-0.17078061896061553,0.8644232599140671,0.9829095138358216
IGHM IGJ IGK@ IGL@,IgM,Immunoglobulin M,0.009791208814072184,0.05568310375217128,0.17583805776434275,0.8604489828121311,0.9829095138358216
SFRP1,SARP-2,Secreted frizzled-related protein 1,-0.004895693165248835,0.028219213358855924,-0.17348793897943435,0.8622953382617793,0.9829095138358216
ACP5,TrATPase,Tartrate-resistant acid phosphatase type 5,-0.0035727228400043434,0.02105972301480331,-0.1696471903971863,0.8653144147479154,0.9829095138358216
ECM1,ECM1,Extracellular matrix protein 1,0.004640075437969419,0.0231727566522527,0.20023838801752325,0.8413259540726071,0.9829095138358216
RPS6KA3,RPS6KA3,Ribosomal protein S6 kinase alpha-3,-0.016067917542610135,0.08088362786253181,-0.19865475828951248,0.8425643637593949,0.9829095138358216
B2M,b2-Microglobulin,Beta-2-microglobulin,-0.004963966612005587,0.027305714717399843,-0.18179222420581545,0.855774570701622,0.9829095138358216
VIP,Vasoactive Intestinal Peptide,Vasoactive Intestinal Peptide,-0.01103704510596622,0.05617214956125597,-0.19648607347543778,0.844260922737647,0.9829095138358216
TLR4 LY96,TLR4:MD-2 complex,Toll-like receptor 4:Lymphocyte antigen 96 complex,0.0048561295745207156,0.02552810051047465,0.19022682759056656,0.849161552820391,0.9829095138358216
ESM1,Endocan,Endothelial cell-specific molecule 1,-0.004549955495565776,0.025442244459328727,-0.17883467407284803,0.858095819430689,0.9829095138358216
AIP,AIP,AH receptor-interacting protein,0.014057519126221912,0.08004600730040798,0.17561799270593056,0.8606218432428328,0.9829095138358216
EPS15L1,EP15R,Epidermal growth factor receptor substrate 15-like 1,-0.011432371811965677,0.06771708498131021,-0.16882551597017192,0.8659605611138594,0.9829095138358216
SPON1,Spondin-1,Spondin-1,-0.0038055143140794992,0.020407411787300402,-0.18647706792723626,0.8521002098298147,0.9829095138358216
IFNL2,IFN-lambda 2,Interferon lambda-2,-0.007088851701662193,0.04204640423142076,-0.16859590805067656,0.8661411356936496,0.9829095138358216
COL23A1,CONA1,Collagen alpha-1(XXIII) chain,0.010215195216155335,0.05049075017024998,0.20231815098232198,0.8397001620194144,0.9829095138358216
GOT1,GOT1,"Aspartate aminotransferase, cytoplasmic",-0.0047330790093475855,0.024271280737822063,-0.19500738590905933,0.8454181132444218,0.9829095138358216
